fecha;humedad_rela;temp_min;temp_max;temp_ambiente;evaporacion;precipitacion;viento_km
26/2/2015;91.00;29.00;23.00;24.70;2.10;24.00;13.7
27/2/2015;91.00;28.40;23.20;24.90;1.30;15.70;11.1
28/2/2015;84.00;31.40;22.80;26.60;1.10;12.80;15.3
1/3/2015;82.00;29.70;22.40;26.40;0.00;1.90;9.9
2/3/2015;82.00;32.60;22.80;27.20;3.80;1.80;19.6
3/3/2015;87.00;32.40;22.00;25.50;2.90;0.60;17.3
4/3/2015;80.00;32.40;22.60;27.60;3.90;0.00;17.5
5/3/2015;82.00;32.00;23.00;30.40;3.10;0.00;12.7
6/3/2015;81.00;31.30;23.60;36.30;5.20;2.10;16.3
7/3/2015;84.00;33.60;21.80;26.30;9.80;30.10;23.7
8/3/2015;87.00;31.40;21.60;25.50;1.00;5.20;13.2
9/3/2015;84.00;31.00;22.60;26.80;4.10;0.00;15.7
10/3/2015;81.00;32.20;22.80;27.30;3.10;0.90;13.9
11/3/2015;82.00;34.40;23.40;28.10;4.40;0.60;16.9
12/3/2015;81.00;33.40;23.80;27.80;4.20;0.00;15
13/3/2015;84.00;32.60;22.80;26.20;0.70;70.70;20.6
14/3/2015;88.00;30.50;22.60;26.10;2.70;5.30;15.7
15/3/2015;87.00;31.80;23.00;26.10;0.00;9.80;18.8
16/3/2015;87.00;31.80;23.20;26.70;2.20;4.00;15.1
17/3/2015;85.00;30.90;23.80;26.70;32.00;0.60;14.9
18/3/2015;85.00;31.00;23.40;26.40;2.60;6.90;18.4
19/3/2015;83.00;32.20;22.60;26.60;3.00;0.60;17.2
20/3/2015;84.00;31.60;23.00;26.80;1.70;0.00;13.3
21/3/2015;85.00;33.60;22.60;27.20;5.90;0.00;13.3
22/3/2015;82.00;33.70;23.40;27.80;5.00;0.00;20.9
23/3/2015;87.00;33.80;23.10;26.80;2.60;1.60;14.7
24/3/2015;85.00;33.80;22.40;27.60;4.50;0.10;15.7
25/3/2015;87.00;31.80;23.60;26.50;3.30;0.00;12.7
26/3/2015;81.00;32.80;23.00;27.60;3.90;0.70;19.2
27/3/2015;84.00;31.00;23.40;27.20;3.90;0.10;14
28/3/2015;85.00;31.10;23.60;26.90;3.50;0.00;13.5
29/3/2015;90.00;29.60;23.00;26.30;0.80;0.00;5.9
30/3/2015;83.00;34.40;22.10;27.10;5.70;1.40;16.2
31/3/2015;84.00;34.00;23.00;27.00;3.70;0.60;13.9
1/4/2015;86.00;33.00;24.00;26.80;3.10;46.30;12.4
2/4/2015;84.00;31.80;22.40;26.40;7.90;3.30;16.8
3/4/2015;82.00;32.60;22.80;26.50;4.50;2.80;18.1
4/4/2015;84.00;33.80;23.20;26.80;8.00;71.10;19.8
5/4/2015;83.00;32.00;22.60;26.70;1.10;2.50;11
6/4/2015;82.00;32.80;22.50;28.00;4.00;0.00;17.7
7/4/2015;83.00;31.60;24.00;27.60;3.10;0.00;13.5
8/4/2015;86.00;31.40;23.40;25.80;3.40;0.30;16
9/4/2015;81.00;33.40;23.40;28.50;4.90;3.10;19.6
10/4/2015;85.00;31.60;23.80;27.20;2.20;1.80;9.9
11/4/2015;85.00;31.40;23.60;26.70;3.90;0.00;13.1
12/4/2015;80.00;32.90;22.80;27.70;4.90;2.40;14.5
13/4/2015;84.00;33.20;24.20;27.30;4.70;1.00;19.7
14/4/2015;81.00;33.20;23.60;27.10;5.30;0.50;15.6
15/4/2015;82.00;32.00;23.00;27.10;4.00;2.40;15.1
16/4/2015;86.00;32.40;23.00;25.50;4.10;4.70;13.5
17/4/2015;82.00;32.70;22.00;27.10;3.10;0.00;16.2
18/4/2015;84.00;31.60;22.80;26.10;4.70;0.00;14.4
19/4/2015;83.00;33.80;22.60;27.40;3.50;0.00;15.2
20/4/2015;85.00;32.60;23.40;27.50;4.60;0.00;15.5
21/4/2015;82.00;32.80;23.20;27.30;2.40;1.40;14
22/4/2015;82.00;32.80;23.20;27.40;5.00;0.00;18.5
23/4/2015;76.00;33.70;21.80;28.10;4.30;2.90;20.9
24/4/2015;80.00;33.20;23.00;28.20;2.70;10.00;12.3
25/4/2015;83.00;32.40;22.60;26.80;4.60;0.00;13.4
26/4/2015;81.00;34.20;21.00;27.30;5.10;0.00;15.4
27/4/2015;82.00;32.40;23.20;26.70;10.00;0.80;13.4
28/4/2015;86.00;31.10;23.00;25.70;3.50;0.60;14.6
29/4/2015;84.00;35.20;23.10;27.60;0.00;5.80;14.2
30/4/2015;88.00;33.20;22.60;26.50;5.10;2.10;13.2
1/5/2015;85.00;32.80;22.90;26.90;3.30;0.00;14.4
2/5/2015;85.00;33.20;22.60;27.10;3.80;11.90;18.5
3/5/2015;80.00;32.40;23.20;27.00;2.00;8.60;10
4/5/2015;83.00;32.20;22.80;27.00;3.40;1.40;13.5
5/5/2015;85.00;31.20;23.80;26.80;3.20;0.00;16
6/5/2015;82.00;33.60;23.20;27.30;4.60;0.00;15.2
7/5/2015;85.00;30.80;23.20;26.40;0.90;0.70;7.7
8/5/2015;81.00;33.40;23.20;27.20;3.10;0.00;10.5
9/5/2015;84.00;33.20;22.60;27.40;4.50;0.20;14
10/5/2015;82.00;31.10;23.70;26.60;1.80;0.00;10.3
11/5/2015;84.00;33.20;23.40;27.20;2.90;1.10;9.6
12/5/2015;86.00;32.40;23.80;26.60;2.50;5.60;4.5
13/5/2015;80.00;33.70;23.60;27.70;4.10;12.80;11.4
14/5/2015;84.00;32.60;23.00;26.80;2.30;17.90;10.1
15/5/2015;90.00;32.80;23.20;26.90;2.70;0.00;10.2
16/5/2015;84.00;32.30;23.80;25.40;3.50;18.30;9.1
17/5/2015;83.00;33.20;23.10;27.10;6.80;0.00;12
18/5/2015;82.00;32.40;22.30;26.70;4.00;0.00;15.4
19/5/2015;80.00;33.50;22.20;27.60;4.30;0.00;13.2
20/5/2015;81.00;32.40;22.00;27.50;3.10;4.10;19.8
21/5/2015;82.00;29.50;22.80;26.90;3.80;7.10;17.6
22/5/2015;82.00;31.00;22.40;27.50;4.70;4.00;14.5
23/5/2015;84.00;29.80;22.00;26.60;3.00;1.30;11.4
24/5/2015;82.00;32.60;19.80;27.30;3.00;0.90;18.9
25/5/2015;81.00;32.80;23.00;26.60;5.40;7.20;16.5
26/5/2015;81.00;31.90;22.80;26.40;3.20;1.10;13.8
27/5/2015;83.00;30.70;22.90;26.30;4.10;0.00;11.3
28/5/2015;90.00;31.40;22.60;26.00;2.20;5.50;14.3
29/5/2015;82.00;32.90;22.80;27.10;11.60;0.00;15.7
30/5/2015;80.00;32.30;23.80;26.90;2.40;13.10;16.9
31/5/2015;85.00;31.60;22.20;25.60;2.00;10.70;15.2
1/6/2015;85.00;33.40;22.80;27.40;4.30;14.10;22.5
2/6/2015;84.00;31.70;23.20;27.00;4.00;0.60;22.9
3/6/2015;85.00;29.80;23.00;26.20;1.60;0.00;9.1
4/6/2015;85.00;32.20;22.40;26.60;4.00;0.00;17
5/6/2015;81.00;31.00;22.80;26.40;2.70;0.00;15.2
6/6/2015;83.00;32.00;23.60;26.80;3.30;0.80;16.8
7/6/2015;88.00;31.80;23.80;26.30;0.40;36.90;23.2
8/6/2015;85.00;31.20;22.60;26.20;5.40;0.00;12.3
9/6/2015;82.00;32.20;22.60;26.80;4.10;0.30;18.1
10/6/2015;82.00;33.60;23.30;26.90;4.90;0.00;15.2
11/6/2015;82.00;32.00;22.60;26.60;1.00;2.20;18.7
12/6/2015;83.00;32.00;23.40;26.50;3.70;0.00;10.1
13/6/2015;80.00;33.00;23.60;27.20;1.60;1.30;21.1
14/6/2015;87.00;30.60;23.60;25.70;3.80;0.00;19.9
15/6/2015;81.00;31.20;23.00;27.10;9.20;0.00;13.9
16/6/2015;83.00;31.80;23.90;27.00;4.00;0.00;19.1
17/6/2015;82.00;32.80;23.80;27.50;4.00;0.00;19.7
18/6/2015;79.00;32.90;23.50;27.90;5.60;0.00;16.8
19/6/2015;82.00;32.80;23.80;27.60;5.50;0.00;16.4
20/6/2015;85.00;30.20;23.80;26.60;2.80;0.00;15.2
21/6/2015;82.00;32.70;23.00;27.60;3.50;0.30;17.9
22/6/2015;86.00;31.90;22.40;26.70;4.50;0.00;26.7
23/6/2015;85.00;29.60;23.40;26.20;2.90;0.00;15.7
24/6/2015;85.00;32.30;23.80;27.40;3.40;0.00;17.8
25/6/2015;85.00;31.60;22.60;26.30;4.10;0.00;15.3
26/6/2015;83.00;30.80;22.00;25.80;3.80;0.00;14.3
27/6/2015;81.00;32.20;23.00;26.90;2.60;0.00;24.1
28/6/2015;83.00;32.00;23.00;26.40;3.90;0.00;12.3
29/6/2015;84.00;31.20;22.90;26.30;2.20;0.00;16.5
30/6/2015;86.00;33.00;23.20;26.80;4.40;0.00;23.4
1/7/2015;82.00;33.50;21.90;26.90;6.80;0.00;12
2/7/2015;88.00;31.20;22.00;25.40;2.70;0.00;16.1
3/7/2015;82.00;34.10;21.60;27.40;4.80;0.00;18.2
4/7/2015;83.00;31.00;22.80;26.70;2.80;0.00;15.9
5/7/2015;84.00;31.20;23.60;26.30;3.00;0.00;18.5
6/7/2015;84.00;34.10;22.80;26.80;3.70;0.00;21.7
7/7/2015;85.00;29.40;21.80;25.00;4.40;0.00;17
8/7/2015;89.00;29.40;23.40;26.00;1.40;0.00;15.3
9/7/2015;90.00;27.30;23.00;24.80;1.80;0.00;15
10/7/2015;83.00;31.80;21.80;26.60;3.80;0.00;20.8
11/7/2015;82.00;29.60;22.20;25.70;2.70;0.00;14
12/7/2015;87.00;32.00;23.00;26.00;0.50;50.30;18.3
13/7/2015;85.00;32.60;22.80;27.00;5.10;0.00;22.8
14/7/2015;88.00;27.20;23.00;25.10;0.70;3.70;13.5
15/7/2015;85.00;30.80;22.60;26.00;5.30;0.10;18.3
16/7/2015;82.00;32.40;22.00;26.80;5.20;0.00;28.3
17/7/2015;81.00;32.20;22.40;26.30;3.50;0.30;20.5
18/7/2015;83.00;29.60;23.60;26.10;3.10;0.00;11.5
19/7/2015;82.00;29.80;23.20;26.10;1.60;1.70;16.1
20/7/2015;86.00;29.20;23.00;25.70;2.20;1.30;21.1
21/7/2015;85.00;31.40;22.80;26.50;2.90;0.70;14.8
22/7/2015;79.00;31.20;22.60;26.30;4.00;0.00;16.4
23/7/2015;81.00;32.00;22.80;26.80;5.00;0.00;20.1
24/7/2015;81.00;32.40;23.40;27.10;1.60;0.00;12.3
25/7/2015;83.00;30.00;23.80;26.30;2.50;2.00;22
26/7/2015;80.00;28.00;23.20;26.10;1.30;0.00;10.2
27/7/2015;85.00;28.80;22.00;25.50;2.00;0.00;12.7
28/7/2015;83.00;30.40;22.80;25.90;2.90;0.00;18.7
29/7/2015;84.00;31.00;22.60;26.20;5.70;0.00;20.2
30/7/2015;82.00;30.20;23.20;26.40;2.80;0.00;16.7
31/7/2015;87.00;27.80;23.00;24.70;1.50;0.40;10.8
1/8/2015;84.00;32.60;21.60;26.20;4.50;0.00;16.2
2/8/2015;81.00;32.40;23.40;26.90;5.00;0.00;16.1
3/8/2015;82.00;29.60;22.40;26.00;1.80;0.00;11.2
4/8/2015;80.00;32.00;23.20;27.00;4.50;0.00;15.2
5/8/2015;81.00;30.00;23.20;26.40;2.30;0.00;11.8
6/8/2015;79.00;30.40;23.20;26.30;4.10;0.00;16.4
7/8/2015;82.00;29.20;22.00;25.70;2.60;0.00;9.7
8/8/2015;81.00;30.20;22.80;26.20;3.40;0.00;14.1
9/8/2015;78.00;29.80;21.60;25.80;3.10;0.00;20.7
10/8/2015;84.00;29.10;22.40;25.40;1.50;2.00;17
11/8/2015;84.00;29.90;21.40;25.40;3.70;0.00;9.9
12/8/2015;84.00;31.00;20.00;25.50;3.90;0.00;13.1
13/8/2015;81.00;31.00;21.60;26.20;4.80;0.00;25.1
14/8/2015;85.00;27.60;21.60;24.60;1.30;0.00;13.9
15/8/2015;84.00;31.20;21.90;26.10;4.50;0.00;17.2
16/8/2015;82.00;29.40;20.80;25.50;3.00;0.00;20.1
17/8/2015;77.00;33.20;22.20;26.20;5.10;0.00;18.2
18/8/2015;80.00;33.50;21.60;26.40;6.20;0.00;14.5
19/8/2015;77.00;32.80;22.60;26.90;5.20;0.00;19.1
20/8/2015;79.00;30.40;22.60;26.20;4.20;0.00;18.2
21/8/2015;79.00;32.60;20.60;26.20;5.60;0.00;24.3
22/8/2015;76.00;31.60;20.20;26.60;3.70;0.00;38
23/8/2015;78.00;32.20;22.00;26.80;4.40;0.00;16.5
24/8/2015;77.00;30.00;22.60;26.20;3.80;0.00;18
25/8/2015;80.00;33.60;19.40;25.50;6.20;0.00;29.7
26/8/2015;80.00;29.80;22.00;25.40;3.20;0.00;15.3
27/8/2015;83.00;32.00;22.00;26.50;4.70;0.00;13.1
28/8/2015;84.00;33.40;22.60;26.20;5.80;0.00;23.7
29/8/2015;86.00;34.40;21.90;25.60;5.20;0.00;17.2
30/8/2015;87.00;28.00;20.80;24.90;2.30;0.00;24.6
31/8/2015;87.00;26.40;22.20;25.30;0.30;0.80;13.4
1/9/2015;82.00;31.40;21.40;26.70;2.10;0.00;20.7
2/9/2015;82.00;33.40;20.20;27.40;6.40;0.00;19
3/9/2015;77.00;31.20;22.20;26.80;3.30;0.00;18
4/9/2015;81.00;34.80;19.00;27.60;5.40;0.00;27.7
5/9/2015;83.00;28.70;22.20;26.10;1.90;0.00;14.1
6/9/2015;77.00;34.60;19.60;26.30;7.40;0.00;24.5
7/9/2015;77.00;30.60;22.20;26.00;3.20;0.00;22.5
8/9/2015;76.00;28.80;21.90;25.80;2.70;0.00;16
9/9/2015;75.00;33.20;22.00;26.70;5.00;0.00;26.5
10/9/2015;79.00;29.40;22.60;25.60;3.30;0.00;21.4
11/9/2015;78.00;34.80;21.20;26.90;6.90;0.00;28
12/9/2015;81.00;33.80;22.40;26.90;3.20;0.00;16.2
13/9/2015;83.00;33.00;22.00;27.20;6.70;0.00;26.3
14/9/2015;76.00;33.00;22.40;27.20;4.60;0.00;26
15/9/2015;72.00;32.80;23.20;27.80;5.70;0.00;23.4
16/9/2015;73.00;33.60;22.60;27.00;6.30;0.00;20.8
17/9/2015;73.00;34.40;20.00;27.60;6.40;0.00;27.6
18/9/2015;78.00;32.10;22.20;26.50;4.30;0.00;19.6
19/9/2015;82.00;33.60;21.80;27.50;6.40;0.00;21.3
20/9/2015;81.00;32.10;22.80;27.70;3.90;0.00;17.2
21/9/2015;76.00;32.50;23.80;27.20;4.70;0.00;18.1
22/9/2015;76.00;32.00;22.60;27.20;2.90;0.00;17.9
23/9/2015;83.00;29.00;23.30;25.70;3.10;0.00;15.6
24/9/2015;77.00;31.80;21.80;27.20;3.70;0.00;22.3
25/9/2015;78.00;30.60;22.60;26.50;0.30;0.40;16.1
26/9/2015;85.00;30.40;22.90;26.50;2.50;0.00;13.9
27/9/2015;82.00;34.00;22.00;27.60;8.50;0.00;31.6
28/9/2015;78.00;31.00;22.60;26.40;2.10;0.00;15.3
29/9/2015;77.00;34.60;22.80;26.40;5.80;0.00;23.1
30/9/2015;78.00;32.00;22.40;26.80;3.80;0.00;19.1
1/10/2015;78.00;30.80;21.80;26.70;3.90;0.00;16.8
2/10/2015;81.00;33.00;20.60;27.30;3.90;0.00;19
3/10/2015;80.00;30.40;21.80;26.20;3.90;0.00;13.1
4/10/2015;87.00;32.60;19.90;26.10;4.90;0.00;17.9
5/10/2015;79.00;34.60;20.20;26.30;9.80;0.00;26.8
6/10/2015;78.00;30.20;23.00;26.70;3.40;0.00;11.2
7/10/2015;75.00;33.30;22.60;27.40;5.00;0.00;20.6
8/10/2015;84.00;29.40;23.20;25.80;2.00;0.00;10.7
9/10/2015;74.00;33.20;20.80;27.20;4.10;0.00;23.6
10/10/2015;76.00;33.40;23.20;26.80;5.50;0.00;26
11/10/2015;79.00;33.40;22.40;26.20;3.60;0.00;22.5
12/10/2015;84.00;30.40;22.20;26.30;5.00;0.00;19.8
13/10/2015;89.00;33.40;22.00;26.80;1.10;0.80;19.7
14/10/2015;84.00;30.00;22.60;25.10;5.00;0.00;22
15/10/2015;89.00;26.60;22.20;23.80;0.90;0.20;10.7
16/10/2015;87.00;29.20;21.80;25.60;2.70;0.00;14.2
17/10/2015;83.00;31.00;20.00;27.90;3.80;0.00;21.1
18/10/2015;81.00;33.40;21.90;26.90;3.10;1.70;19.3
19/10/2015;83.00;31.00;22.00;26.30;4.20;0.00;16.5
20/10/2015;71.00;35.80;21.80;28.20;5.90;0.00;28
21/10/2015;76.00;29.60;22.80;26.30;2.40;0.00;17.1
22/10/2015;85.00;29.90;23.00;26.20;1.70;0.00;14.6
23/10/2015;80.00;32.80;23.00;26.40;1.50;1.10;21.7
24/10/2015;74.00;34.20;22.40;27.90;6.20;0.00;34.1
25/10/2015;82.00;28.20;23.00;26.20;3.80;0.70;23.2
26/10/2015;80.00;34.40;23.00;26.30;5.90;0.00;26.4
27/10/2015;79.00;33.40;21.40;26.40;6.10;3.30;23.1
28/10/2015;91.00;28.70;22.00;24.40;2.20;0.00;15.3
29/10/2015;82.00;31.90;22.60;26.80;4.80;0.00;26.5
30/10/2015;84.00;30.20;22.20;25.80;3.30;0.00;12
31/10/2015;81.00;30.80;21.90;25.80;2.60;0.00;18.2
1/11/2015;79.00;31.10;22.80;25.80;1.70;0.00;16.3
2/11/2015;75.00;32.40;21.20;26.90;3.70;0.00;16.7
3/11/2015;77.00;31.80;20.40;26.70;4.30;0.00;16.8
4/11/2015;80.00;31.60;21.80;26.40;4.60;0.00;15.8
5/11/2015;72.00;33.20;21.20;27.80;6.30;0.00;29.5
6/11/2015;70.00;31.40;21.00;26.70;3.60;0.00;17.4
7/11/2015;79.00;29.00;19.80;25.00;3.00;0.00;15.7
8/11/2015;77.00;29.40;20.40;25.90;3.20;0.00;11
9/11/2015;74.00;32.50;19.20;26.90;4.70;0.00;21
10/11/2015;78.00;31.40;19.00;26.00;5.10;0.00;21.5
11/11/2015;70.00;33.20;20.20;27.40;4.80;0.00;22.2
12/11/2015;75.00;34.60;20.40;27.60;6.20;0.00;24.2
13/11/2015;74.00;34.20;21.00;27.70;6.30;0.00;24
14/11/2015;85.00;28.20;21.80;25.40;2.40;1.10;13.5
15/11/2015;78.00;31.60;20.60;26.60;4.30;0.00;23.2
16/11/2015;76.00;28.90;20.40;26.00;2.30;0.00;12.2
17/11/2015;75.00;32.40;21.40;26.80;4.20;0.00;27.5
18/11/2015;75.00;31.60;22.20;27.10;3.70;0.00;18.1
19/11/2015;71.00;32.00;23.00;27.70;3.10;0.00;15.8
20/11/2015;75.00;34.60;21.00;27.50;6.60;0.00;31.4
21/11/2015;77.00;29.80;21.80;26.70;2.00;0.00;16
22/11/2015;79.00;29.20;22.80;26.30;2.30;0.00;13.8
23/11/2015;81.00;30.90;21.60;26.30;6.30;0.00;17.6
24/11/2015;76.00;34.10;22.60;27.70;2.40;0.30;22.9
25/11/2015;77.00;31.80;23.40;27.90;4.30;0.30;18.2
26/11/2015;77.00;33.80;23.00;28.10;2.30;0.00;21.6
27/11/2015;80.00;29.80;23.00;26.90;4.20;0.00;11.5
28/11/2015;75.00;33.10;21.40;28.40;3.70;0.00;22.9
29/11/2015;79.00;31.20;23.40;27.60;3.10;0.50;18.7
30/11/2015;78.00;31.30;22.60;27.10;1.30;0.50;13.3
1/12/2015;82.00;31.00;22.60;26.80;2.60;47.20;15
2/12/2015;86.00;30.60;22.20;25.90;2.00;9.60;13.4
3/12/2015;82.00;32.80;22.80;27.50;2.60;9.70;14
4/12/2015;81.00;32.60;22.60;27.40;3.10;0.90;20.7
5/12/2015;86.00;33.40;23.00;26.70;2.60;2.50;21.3
6/12/2015;82.00;33.60;22.40;28.00;3.00;1.30;16.7
7/12/2015;88.00;28.80;23.00;26.20;1.50;0.50;14.2
8/12/2015;82.00;30.60;22.80;27.00;2.50;1.60;17.2
9/12/2015;84.00;30.40;22.80;27.00;2.70;0.00;13.9
10/12/2015;79.00;34.40;23.00;27.80;5.10;0.00;18
11/12/2015;82.00;30.40;23.40;27.10;1.80;0.00;10.7
12/12/2015;81.00;31.40;22.40;27.40;3.10;0.00;14.3
13/12/2015;78.00;32.30;22.80;27.70;2.90;9.50;18
14/12/2015;80.00;32.20;22.40;27.30;3.90;0.00;18.2
15/12/2015;82.00;30.80;22.20;26.30;3.00;0.00;16.9
16/12/2015;80.00;31.80;21.60;26.90;2.80;0.00;14.3
17/12/2015;83.00;31.00;22.80;26.80;2.60;0.00;13
18/12/2015;80.00;32.60;21.60;27.40;3.30;5.40;17.2
19/12/2015;81.00;32.60;21.80;27.00;3.40;0.80;16.2
20/12/2015;82.00;32.80;22.80;27.30;3.50;0.00;13
21/12/2015;80.00;32.60;21.60;27.50;4.00;0.00;12.2
22/12/2015;83.00;30.40;22.00;26.50;2.20;0.00;12.8
23/12/2015;73.00;34.40;21.00;28.20;4.00;0.00;19.5
24/12/2015;81.00;31.40;22.00;27.10;3.60;0.00;12.8
25/12/2015;81.00;31.20;21.80;27.60;0.70;0.70;11.2
26/12/2015;83.00;32.80;22.40;27.20;4.80;0.00;13.1
27/12/2015;82.00;32.80;23.20;27.80;2.40;0.60;5.8
28/12/2015;86.00;31.80;22.60;27.00;2.50;0.00;8.1
29/12/2015;79.00;34.00;23.40;28.00;4.30;0.00;11
30/12/2015;82.00;32.80;22.60;28.00;3.30;2.80;9.9
31/12/2015;87.00;32.20;22.80;27.00;0.20;7.30;4.6
1/1/2016;88.00;30.40;22.80;27.20;1.20;4.90;5.5
2/1/2016;85.00;31.80;22.60;27.40;2.80;0.00;7.2
3/1/2016;83.00;32.00;23.80;27.80;3.30;0.00;5.8
4/1/2016;81.00;34.60;23.40;28.00;0.50;12.20;10
5/1/2016;81.00;32.60;22.20;28.00;4.00;0.10;11.5
6/1/2016;79.00;33.20;22.80;27.80;5.00;0.00;10
7/1/2016;80.00;31.60;22.60;27.20;3.00;0.00;5.3
8/1/2016;75.00;32.60;21.80;27.70;3.00;3.20;11.2
9/1/2016;82.00;32.40;22.00;26.80;0.70;4.90;9.2
10/1/2016;84.00;30.40;22.20;27.20;1.80;0.60;11
11/1/2016;88.00;29.60;23.20;26.10;0.60;4.20;13.8
12/1/2016;85.00;31.40;22.20;26.70;2.30;1.00;11.9
13/1/2016;87.00;28.60;22.00;25.70;2.00;0.00;11
14/1/2016;81.00;32.00;22.40;27.20;3.90;0.00;11.3
15/1/2016;80.00;32.20;21.80;27.80;3.70;0.00;11.1
16/1/2016;87.00;28.60;22.80;26.00;2.10;0.00;9.9
17/1/2016;84.00;31.00;22.60;26.60;2.20;0.00;12.8
18/1/2016;81.00;33.60;22.20;27.80;3.20;69.00;15.2
19/1/2016;84.00;30.80;22.20;26.80;1.80;0.10;12.4
20/1/2016;89.00;30.00;22.60;25.80;0.00;44.00;13.3
21/1/2016;85.00;31.60;22.20;26.60;2.90;0.50;14
22/1/2016;82.00;32.00;22.60;27.50;3.10;0.00;11.2
23/1/2016;83.00;31.80;22.80;27.10;1.20;16.70;12.5
24/1/2016;89.00;27.80;22.20;25.10;0.00;79.60;11.5
25/1/2016;95.00;26.40;21.40;24.40;0.40;11.70;6.6
26/1/2016;83.00;31.20;21.80;26.70;2.80;0.00;9.5
27/1/2016;84.00;32.00;21.20;26.80;3.60;0.00;16
28/1/2016;82.00;32.20;22.40;27.10;3.50;0.10;18.8
29/1/2016;81.00;31.40;21.80;27.00;2.80;0.50;13.9
30/1/2016;80.00;31.60;22.80;27.20;3.70;0.40;15
31/1/2016;79.00;32.20;23.60;27.60;3.70;0.00;15.4
1/2/2016;81.00;30.90;22.80;27.20;2.70;0.00;13.4
2/2/2016;84.00;30.40;22.80;26.80;1.30;4.30;9.8
3/2/2016;81.00;31.60;22.80;27.20;2.80;3.40;16.9
4/2/2016;84.00;30.00;22.60;26.60;2.70;0.00;13.6
5/2/2016;81.00;32.10;22.20;27.40;4.20;0.60;20.3
6/2/2016;82.00;31.30;22.40;27.20;2.60;0.00;17.2
7/2/2016;88.00;29.40;23.80;26.40;1.30;2.40;14.9
8/2/2016;95.00;25.60;22.00;24.40;0.00;4.70;13
9/2/2016;93.00;27.80;22.40;25.50;0.90;2.20;10.8
10/2/2016;82.00;32.30;22.80;27.90;2.60;73.60;19.3
11/2/2016;86.00;30.50;22.60;26.20;2.30;2.50;11.7
12/2/2016;84.00;32.80;22.60;27.20;2.60;3.80;21.2
13/2/2016;77.00;32.80;23.20;28.40;4.40;0.00;13.8
14/2/2016;87.00;29.00;23.60;26.80;1.60;13.10;18.5
15/2/2016;85.00;30.60;21.80;26.50;2.60;1.30;13.4
16/2/2016;86.00;30.80;22.20;27.40;2.30;21.30;19
17/2/2016;83.00;31.20;22.40;26.70;0.10;37.30;17.4
18/2/2016;82.00;32.60;23.20;28.40;3.60;1.50;23
19/2/2016;87.00;31.60;23.40;26.90;1.60;8.90;18.1
20/2/2016;90.00;29.40;23.20;26.40;0.70;3.70;14.7
21/2/2016;83.00;30.40;23.00;26.80;2.50;0.90;17
22/2/2016;82.00;32.80;22.80;27.20;3.30;0.70;20.1
23/2/2016;82.00;33.20;23.00;28.40;0.30;10.90;16
24/2/2016;87.00;30.40;23.80;26.60;1.30;0.70;10.1
25/2/2016;84.00;31.60;23.60;27.60;3.20;0.60;18.4
26/2/2016;84.00;32.00;23.80;27.20;1.10;20.80;17
27/2/2016;85.00;31.20;24.00;27.60;0.00;90.90;14.7
28/2/2016;87.00;28.60;23.20;26.60;2.80;27.20;9.6
29/2/2016;87.00;30.20;23.40;27.00;0.20;43.60;17
1/3/2016;90.00;28.80;23.20;26.10;1.20;1.50;13.2
2/3/2016;86.00;30.80;23.40;27.40;2.60;2.40;18.9
3/3/2016;91.00;29.00;23.00;25.80;1.40;0.90;11.8
4/3/2016;86.00;32.20;22.80;26.80;0.30;32.90;13.6
5/3/2016;84.00;32.80;23.00;27.50;4.00;6.10;20.7
6/3/2016;83.00;30.80;23.80;27.50;2.80;0.60;14
7/3/2016;89.00;31.80;23.60;26.50;2.10;5.60;14
8/3/2016;81.00;32.40;22.60;28.20;5.70;0.00;22.7
9/3/2016;82.00;33.20;22.80;28.20;6.00;0.00;17
10/3/2016;88.00;30.60;24.40;27.50;2.90;0.00;18.2
11/3/2016;83.00;32.80;23.40;28.10;2.20;1.10;17.2
12/3/2016;81.00;33.00;23.80;28.00;4.20;0.00;16.6
13/3/2016;82.00;32.40;24.00;27.90;4.20;0.00;18.2
14/3/2016;80.00;32.80;24.00;28.40;3.70;0.00;13
15/3/2016;89.00;31.00;24.00;26.60;0.00;18.30;14.7
16/3/2016;93.00;27.00;23.40;25.10;0.70;13.50;14.1
17/3/2016;83.00;31.60;23.00;27.30;4.10;0.00;15.4
18/3/2016;80.00;33.00;23.20;28.00;3.80;0.80;17.7
19/3/2016;77.00;33.80;23.80;28.60;5.00;3.80;19.7
20/3/2016;79.00;33.60;23.60;28.40;4.90;0.60;15.5
21/3/2016;80.00;33.80;23.00;28.60;4.30;1.50;23
22/3/2016;78.00;35.00;22.60;28.00;5.50;1.10;18.3
23/3/2016;85.00;32.60;24.20;27.80;2.60;1.20;18.7
24/3/2016;80.00;33.40;22.80;28.40;4.80;0.00;17.4
25/3/2016;83.00;30.40;24.40;27.60;2.60;0.00;11.9
26/3/2016;77.00;34.20;24.20;29.00;3.60;3.10;14
27/3/2016;82.00;30.40;24.00;27.90;2.00;9.40;14
28/3/2016;82.00;32.20;23.00;27.90;4.10;0.80;16.5
29/3/2016;81.00;33.00;23.60;28.60;3.40;2.30;22.3
30/3/2016;89.00;28.60;24.70;27.10;2.10;2.00;9.9
31/3/2016;78.00;32.80;23.20;28.60;2.90;9.00;22.4
1/4/2016;80.00;32.80;23.00;28.40;3.80;0.80;15.9
2/4/2016;87.00;30.60;24.20;27.50;1.00;0.50;7.9
